url,channel,start,end,emotion,transcript,loudness,audio_duration,language-detection_roberta-base-model,language-detection_lang-dect-model
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/067640ad5ffcd2a16fb2a74ab90e17b7.mp3,Mono_Right,203.23429541595925,211.53650254668932,surprise,"Right right right, I know I am late, मुझे यह तभी दिखा होता तो मैं एक साथ order करती तब मुझे नहीं यह दिखाई थी item, that is very nice but",-25.452724510362252,277.34,hi,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/067640ad5ffcd2a16fb2a74ab90e17b7.mp3,Mono_Right,212.6400679117148,218.95585738539899,angry,मेरी please उसमें help कर दीजिए आज या कल से please पुराना वाला जो है मेरा वह करवा दीजिए,-22.268478565844756,277.34,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/067640ad5ffcd2a16fb2a74ab90e17b7.mp3,Mono_Right,221.50254668930393,222.1137521222411,angry,,-31.010454557561633,277.34,na,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/067640ad5ffcd2a16fb2a74ab90e17b7.mp3,Mono_Right,223.31918505942275,244.50764006791172,angry,"Thank you dear, thank you and sorry and sorry actually मेरा festival week और नहीं करना था but I am little bit stretch with my work also, तो वो सब आप निकल गया, I am sorry. Your best sir, your timing is wrong. But anyways, thank you sweetा and wish you very happy दीवाली and sorry once again. Ok, bye.",-23.48388215307414,277.34,hi,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/067640ad5ffcd2a16fb2a74ab90e17b7.mp3,Mono_Right,245.8658743633277,246.64685908319186,angry,,-34.95878387688303,277.34,na,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/067640ad5ffcd2a16fb2a74ab90e17b7.mp3,Mono_Right,252.48726655348048,276.6298811544991,surprise,"Yeah, definitely I will definitely I like your side, मेरी sister वहां से बहुत shop करती है, तो मैंने देखा तो that's why मैंने first time भैया मेरी ठीक से रखेगा order किया और definitely I will be touch, मुझे कुछ कुछ अच्छा लगेगा, तो मैं करूंगी. अभी यह थोड़ा time का मुझे वह था आगे तो नहीं रहेगा, तो sorry यार मैं थोड़ा सा ठीक है dear. Thank you bye bye take care bye bye.",-23.42923611106311,277.34,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/7cebed18af326989796678873ff117ba.mp3,Mono_Left,0.008488964346349746,8.106960950764007,angry,Hello क्या मैं शोभना मुरलीधरन से बात कर रही हूं? Hello.,-22.042969755992093,88.2,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/7cebed18af326989796678873ff117ba.mp3,Mono_Left,9.889643463497453,10.840407470288625,angry,Hello.,-25.811531809377946,88.2,en,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/7cebed18af326989796678873ff117ba.mp3,Mono_Left,12.36842105263158,13.149405772495756,angry,Hello.,-23.724997976547073,88.2,en,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/7cebed18af326989796678873ff117ba.mp3,Mono_Left,52.674023769100174,53.302207130730054,angry,,-68.00853998990775,88.2,na,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/7cebed18af326989796678873ff117ba.mp3,Mono_Right,18.480475382003398,37.10526315789474,surprise,आपके द्वारा dial किया गया number अभी व्यस्त है. कृपया कुछ समय पश्चात प्रयास करें. The number you have dialed is currently busy please try later.,-16.99327856088653,88.2,hi,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/7cebed18af326989796678873ff117ba.mp3,Mono_Right,63.149405772495754,81.21392190152801,angry,"आपके द्वारा dial किया गया number अभी व्यस्त है. कृपया कुछ समय पश्चात प्रयास करें. The number you have dialed is currently busy, please try later.",-17.69804747976051,88.2,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/7cebed18af326989796678873ff117ba.mp3,Mono_Right,85.11884550084889,88.1918505942275,angry,आपके द्वारा,-14.021894377537754,88.2,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b5edf6d882d40a0a4db07cd91f1b17bb.mp3,Mono_Left,0.008488964346349746,5.084889643463498,angry,Hello क्या मैं renew cricket से बात कर रही हूं?,-21.18416620517528,45.941875,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b5edf6d882d40a0a4db07cd91f1b17bb.mp3,Mono_Left,7.376910016977929,14.439728353140918,angry,मेरा नाम आयशा है. मैं Dindustan dot com से बात कर रही हूं. मैं देख सकती हूं कि आपका एक Dssaan Dssaan dot com.,-20.57161200022383,45.941875,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b5edf6d882d40a0a4db07cd91f1b17bb.mp3,Mono_Left,16.697792869269954,45.93378607809847,angry,"देख सकती हूं कि आपका article place check up 10 class से एक order आप place कर रहे थे. But आपने ना इस order को confirm नहीं किया है. क्या मैं आपको order place में मदद कर सकती हूं ma'am? शाम तक. Ok ठीक है ma'am मैं आपको 05:00 तक callback कर लेती हूं ठीक है आप मुझे बता देना ठीक है. Alright ma'am, thank you so much for your time. Have a nice day.",-22.897416110547777,45.941875,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b5edf6d882d40a0a4db07cd91f1b17bb.mp3,Mono_Right,2.5212224108658745,3.064516129032258,angry,Hello.,-18.553898335562547,45.941875,en,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b5edf6d882d40a0a4db07cd91f1b17bb.mp3,Mono_Right,5.424448217317487,6.086587436332767,angry,बोलिए.,-19.29154390454047,45.941875,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b5edf6d882d40a0a4db07cd91f1b17bb.mp3,Mono_Right,11.162988115449917,11.808149405772497,angry,,-14.656661553892372,45.941875,na,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b5edf6d882d40a0a4db07cd91f1b17bb.mp3,Mono_Right,15.203735144312395,15.950764006791173,angry,हां बोलिए.,-15.387725474707592,45.941875,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b5edf6d882d40a0a4db07cd91f1b17bb.mp3,Mono_Right,27.85229202037352,30.823429541595928,surprise,नहीं sir हम तक ज़रा screen कीजिए ना फिर बताती,-14.126980888654192,45.941875,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b5edf6d882d40a0a4db07cd91f1b17bb.mp3,Mono_Right,36.86757215619694,37.410865874363324,angry,,-15.887975087123158,45.941875,na,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b5edf6d882d40a0a4db07cd91f1b17bb.mp3,Mono_Right,39.10865874363328,39.68590831918506,angry,Ok.,-18.942692948255775,45.941875,en,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/5a332ccfefef5d544b9d62ccd9d917bl.mp3,Mono_Left,4.864176570458405,8.259762308998303,angry,Hello क्या मैं शाश्वत चटर्जी जी से बात कर रही हूं?,-24.786017761691124,18.72,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/5a332ccfefef5d544b9d62ccd9d917bl.mp3,Mono_Left,10.500848896434636,18.71816638370119,surprise,जी मेरा नाम है और मैं Zustan dot com से बात कर रही हूं. मैं देख सकती हूं कि आप dual design,-25.166473115010255,18.72,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/5a332ccfefef5d544b9d62ccd9d917bl.mp3,Mono_Right,6.782682512733446,9.431239388794568,angry,हां.,-36.2358562962041,18.72,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/42da8d3d8410856765f34845739c17b1.mp3,Mono_Left,1.4516129032258065,3.947368421052632,angry,क्या मेरी बात मनोज कुमार उदय से हो रही,-24.627236677527424,38.79975,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/42da8d3d8410856765f34845739c17b1.mp3,Mono_Left,6.867572156196944,15.152801358234296,surprise,Good afternoon sir. मेरा नाम आयशा है मैं dot com से call कर रही हूं. आपने ना हमारे साथ पहले दुकान dot com.,-23.17477879450696,38.79975,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/42da8d3d8410856765f34845739c17b1.mp3,Mono_Left,17.30899830220713,23.896434634974533,angry,आपने हमारे साथ थोड़ी shopping की है और मैं आपको वहां दीवाली offer के बारे में बताने के लिए call कर रही हूं. क्या सही time है आपसे बात करने का?,-24.258690507699832,38.79975,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/42da8d3d8410856765f34845739c17b1.mp3,Mono_Left,29.68590831918506,38.803056027164686,angry,Sure sir so after this call I'll send you the link about the offers please check do check it because it's Ok ok sir. Thank you so much for your time. Have a nice day.,-23.6784390140931,38.79975,en,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/42da8d3d8410856765f34845739c17b1.mp3,Mono_Right,4.728353140916809,5.475382003395586,angry,क्या करने?,-21.762562139302247,38.79975,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/42da8d3d8410856765f34845739c17b1.mp3,Mono_Right,11.842105263157896,12.36842105263158,angry,,-20.579422327292058,38.79975,na,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/42da8d3d8410856765f34845739c17b1.mp3,Mono_Right,24.64346349745331,28.98981324278438,angry,"No no, actually I'm outside right now. Can you tell me what all the offer is, I will check",-23.546677948940772,38.79975,en,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/42da8d3d8410856765f34845739c17b1.mp3,Mono_Right,33.93039049235993,36.64685908319185,angry,I will check it out. Ok ok ok.,-29.776721792570275,38.79975,en,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/43f3d61b7497e63b0f531e0df7f517b3.mp3,Mono_Left,1.570458404074703,4.185059422750424,angry,Hello क्या मैं राधिका के सेवन से बात कर रही हूं?,-16.70782005844117,39.821875,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/43f3d61b7497e63b0f531e0df7f517b3.mp3,Mono_Left,6.001697792869271,12.164685908319186,surprise,मेरा नाम आयशा है मैं dot com से बात कर रही हूं. मैं देख सकती हूं कि आप hello?,-18.805339476858524,39.821875,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/43f3d61b7497e63b0f531e0df7f517b3.mp3,Mono_Left,14.388794567062819,14.966044142614601,angry,Hello.,-19.169455207031763,39.821875,en,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/43f3d61b7497e63b0f531e0df7f517b3.mp3,Mono_Left,16.731748726655347,26.74872665534805,surprise,Ma'am मैंने कहा मैं देख सकती हूं कि आपका एक cars metal tree light का एक order आप place कर रहे थे पर आपने इस order को confirm नहीं किया है क्या मैं आपका order place के लिए मदद कर सकती हूं?,-19.376846453557697,39.821875,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/43f3d61b7497e63b0f531e0df7f517b3.mp3,Mono_Left,28.022071307300514,30.67062818336163,angry,जान सकती हूं आप order को replace करना चाहते,-21.019720967621826,39.821875,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/43f3d61b7497e63b0f531e0df7f517b3.mp3,Mono_Left,33.811544991511035,39.821731748726656,angry,"Ok, no problem ma'am. अगर आप सामान बचे तो कबीर dot com पर जाकर पसंद की चीज़े order कर सकते हैं. Thank you",-20.02462553901795,39.821875,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/43f3d61b7497e63b0f531e0df7f517b3.mp3,Mono_Right,0.008488964346349746,1.8081494057724958,angry,Hello.,-23.35545099326875,39.821875,en,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/43f3d61b7497e63b0f531e0df7f517b3.mp3,Mono_Right,4.711375212224109,5.764006791171477,angry,हां बताइए.,-20.244616017532078,39.821875,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/43f3d61b7497e63b0f531e0df7f517b3.mp3,Mono_Right,15.0679117147708,16.256366723259767,angry,हां hello.,-21.297844710098087,39.821875,hi,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/43f3d61b7497e63b0f531e0df7f517b3.mp3,Mono_Right,24.711375212224112,29.65195246179966,angry,नहीं नहीं sorry नहीं चाहिए. हां ok ok नहीं चाहिए sorry. Thank you.,-23.54364370265445,39.821875,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/43f3d61b7497e63b0f531e0df7f517b3.mp3,Mono_Right,30.77249575551783,39.397283531409165,angry,"नहीं, पसंद नहीं आया, ok? Ok. Thank you. Ok.",-25.271379626972347,39.821875,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Left,1.570458404074703,4.35483870967742,angry,Hello क्या मैं रामरखानी रौनक से बात कर रही हूं?,-15.975229790871202,115.0,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Left,6.256366723259763,21.264855687606115,angry,"मेरा नाम आयशा है, मैं dot com से बात कर रही हूं. मैं देख सकती हूं कि आपका एक Lutis lotion flower का एक order आप place कर रहे थे, but आपने ना उस order को confirm नहीं किया है. क्या मैं आपका order assist करने में मदद कर सकती हूं?",-19.29046649479972,115.0,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Left,32.89473684210526,37.054329371816635,angry,आपने ma'am place कर दिया था क्या इसका order?,-18.607646928178067,115.0,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Left,37.869269949066215,38.93887945670628,angry,,-26.013387168963956,115.0,na,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Left,46.74872665534805,61.536502546689306,happy,"Ok, तो ma'am like आपको इसका confirmation message भी मिल गया था, right? आप यही order की बात कर रहे हैं ना Luminary Lotus flower daylight holder का जिसका card value आपका 1099 show हो रहा",-18.999778840103797,115.0,hi,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Left,63.47198641765705,65.06791171477079,surprise,Ok ok,-29.59883741013407,115.0,na,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Left,66.03565365025466,68.0899830220713,angry,,-24.25545820860187,115.0,na,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Left,75.64516129032259,92.31748726655348,surprise,"Ok तो ma'am देखिए कोई कोई product जैसे consumable products होते हैं ना जैसे कि के अलावा बाकी सारे जो है reasonable है, ठीक है? तो सारी details है इन सब चीज़ों की हमारे website पर return policy में है और आप वह read करके order place कर सकते हैं.",-18.666165953214676,115.0,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Left,93.31918505942275,109.60101867572158,surprise,ठीक है और अगर return का process आपको जानना है तो product receive होने की 7 days तक आप customer care number पर WhatsApp कर सकते हैं और आपका return confirm हो जाएगा and आपको show credit का refund मिल जाता है ठीक है? इन चीज़ों की भी सारी details हमारी website में return policy पर है तो आप check checkout कर सकते हैं ठीक है?,-18.694171923036453,115.0,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Left,110.60271646859084,113.59083191850596,angry,"ठीक है ma'am. Thank you so much for your time ma'am. Have a nice day, bye.",-22.864064687895663,115.0,en,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Right,0.6027164685908319,3.8285229202037354,angry,Hello.,-18.39274245420712,115.0,en,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Right,4.796264855687607,5.764006791171477,angry,हां जी बोलिए.,-22.24946988180878,115.0,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Right,9.431239388794568,9.991511035653652,angry,Yes sir.,-22.58557791575989,115.0,en,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Right,15.509337860780986,16.05263157894737,happy,Right.,-16.892184317046368,115.0,en,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Right,20.517826825127337,32.50424448217318,surprise,Ma'am वह actually वह wrong power wrong order आ गया है मेरे पास उनका कुछ कुछ और आ गया मेरे को जो चाहिए था. वह Lotus key holder नहीं आया है कोई और चीज़ आ गई है दूसरे type के candle आ गई है.,-16.00488993241567,115.0,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Right,37.15619694397284,45.74702886247878,angry,"हां, yes ma'am place कर दिया था मैंने amount भी amount भी आ गया था मैंने तीन चीज़ें order थी तो दो चीज़ें ठीक आई है एक यह wrong निकलकर आई है.",-16.48830923626751,115.0,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Right,56.23938879456706,57.13921901528013,angry,Right right yeah.,-19.979089187510727,115.0,en,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Right,58.61629881154499,62.72495755517827,angry,जी जी जी right right absolutely.,-19.255614486252632,115.0,hi,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Right,65.57724957555178,66.13752122241087,angry,,-32.48558134510309,115.0,na,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Right,67.68251273344652,73.79456706281834,surprise,"तो ma'am what what will you do now? You will return it or what you will do ma'am? Because क्योंकि अभी दीवाली तक तो मुझे नहीं पहुंच पाएगा, I suppose.",-15.119552822139253,115.0,hi,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Right,83.79456706281834,84.42275042444822,angry,,-27.33791159638351,115.0,na,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Right,86.17147707979626,86.71477079796264,angry,Ok.,-28.92544741004637,115.0,en,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Right,92.84380305602716,94.66044142614601,angry,Ok ok ma'am ठीक है.,-29.4817208549999,115.0,hi,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Right,100.68760611205434,101.23089983022072,angry,,-29.463482105403763,115.0,na,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Right,104.49066213921901,105.1867572156197,surprise,Ok.,-24.0701665273481,115.0,en,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Right,109.60101867572158,111.01018675721562,surprise,"Ok, thank you so much.",-26.65453193560974,115.0,en,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/db9a99c825fc150fc75b7734dd1017b8.mp3,Mono_Right,111.84210526315789,112.94567062818336,angry,Ok ok bye.,-33.4913492722725,115.0,en,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/ce0487e1b10075a2412cb386566c17bl.mp3,Mono_Left,1.5874363327674024,4.286926994906622,surprise,Hello. से बात कर रही हूं.,-40.592360039274666,43.31975,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/ce0487e1b10075a2412cb386566c17bl.mp3,Mono_Left,6.154499151103565,8.412563667232599,angry,क्या मैं लक्ष्मी बिंदला से बात कर रही हूं?,-24.466611538829454,43.31975,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/ce0487e1b10075a2412cb386566c17bl.mp3,Mono_Left,10.042444821731749,24.320882852292023,surprise,"Yes ma'am, my name is जुबेरिया and I am calling from दुकान dot com. Ma'am I can see that you were place, yes ma'am, I can see that you were placing an order for pick off round white fish white racket set of 2, but you have not confirmed the order.",-25.733851352652966,43.31975,en,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/ce0487e1b10075a2412cb386566c17bl.mp3,Mono_Left,27.088285229202036,30.34804753820034,surprise,"Ma'am. You are saying, like, whenever you require, you order?",-23.827642235108904,43.31975,en,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/ce0487e1b10075a2412cb386566c17bl.mp3,Mono_Left,32.06281833616299,38.769100169779286,angry,Alright ok no problem if you change your mind you can order your design from WWW dot dot com.,-26.28319441590507,43.31975,en,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/ce0487e1b10075a2412cb386566c17bl.mp3,Mono_Left,39.65195246179966,41.6383701188455,surprise,,-28.486888466812214,43.31975,na,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/ce0487e1b10075a2412cb386566c17bl.mp3,Mono_Right,5.203735144312395,5.71307300509338,angry,Hello.,-17.171610702568866,43.31975,en,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/ce0487e1b10075a2412cb386566c17bl.mp3,Mono_Right,22.470288624787777,27.03735144312394,angry,"हां, no no right now I am not getting, thank you.",-23.1997272937088,43.31975,en,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/ce0487e1b10075a2412cb386566c17bl.mp3,Mono_Right,38.853989813242784,40.16129032258065,angry,Thank you.,-24.03644713844422,43.31975,en,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/68bb51cb9d9376a2d2842493636817b6.mp3,Mono_Left,1.4855687606112054,3.845500848896435,angry,"Hello, मैं अलादीन निर्मला से बात कर रही",-25.13195599317527,120.56,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/68bb51cb9d9376a2d2842493636817b6.mp3,Mono_Left,5.780984719864177,20.19524617996605,surprise,जी मेरा नाम जुमेरा है और मैं dot com से बात कर रही हूं. मैं देख सकती हूं ma'am कि आप order place कर रहे थे पर आपने order को confirm नहीं किया ma'am dot com पर small elephant,-24.98087532053757,120.56,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/68bb51cb9d9376a2d2842493636817b6.mp3,Mono_Left,22.436332767402376,29.92359932088285,surprise,"Ma'am, cash on delivery के eligibility criteria यह है कि आपका order value 500 rupees से ज़्यादा होना चाहिए या minimum 500.",-24.313546763038577,120.56,hi,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/68bb51cb9d9376a2d2842493636817b6.mp3,Mono_Left,32.53820033955857,49.24448217317487,angry,अच्छा ma'am उसके लिए आपका order value 03:59 है ना या तो आपको ऐसा product add करना होगा जो 500 rupees से above है या फिर 500 है या तो आप इसके साथ और एक product भी add कर सकते हैं और आपका cart value 500 rupees से above करेंगे तो आप cash on delivery avail कर सकते हैं.,-22.96541875930141,120.56,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/68bb51cb9d9376a2d2842493636817b6.mp3,Mono_Left,53.91341256366724,61.41765704584041,surprise,Ma'am आपको मैं अभी guide कर देती हूं. आप और product अगर add करना चाहेंगे तो मैं आपको guide कर देती हूं अभी. आपको less price पर add करना होगा.,-23.729135560177006,120.56,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/68bb51cb9d9376a2d2842493636817b6.mp3,Mono_Left,62.249575551782684,80.31409168081495,angry,Ma'am WhatsApp पर तो मैं नहीं share कर पाऊंगी. मैं आपके साथ SMS पर order booking link share कर दूंगी. But वहां से आपको edit करने के लिए आपको product भी तो add करना है ना? उसके लिए website द्वारा ही करना होगा. हमारी website पर अभी मैं आपको guide कर देती हूं. मैं आपको guide कर देती हूं ना अभी call पर order place करने में.,-23.775355314624736,120.56,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/68bb51cb9d9376a2d2842493636817b6.mp3,Mono_Left,81.14601018675722,89.31239388794566,angry,"हां, नहीं नहीं ma'am, मैं अपनी तरफ़ से नहीं order कर सकती है. क्योंकि cash on delivery order ही हम कर सकते हैं हमारी तरफ़ से customer के लिए.",-24.00538261802548,120.56,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/68bb51cb9d9376a2d2842493636817b6.mp3,Mono_Left,91.14601018675722,98.65025466893039,surprise,मैंने आपके साथ link भेजा है ma'am. आप अभी call पर मैं आपको guide कर देती हूं. आप एक बार confirm कर लीजिए. आपको SMS मिला आएगा.,-24.734769534408446,120.56,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/68bb51cb9d9376a2d2842493636817b6.mp3,Mono_Left,102.52122241086587,120.55178268251274,angry,Confirm है ma'am उसके साथ और एक product add करना है के लिए आपको website से करना. हां हां आपको website पर जाकर देखना होगा w w dot com. जी मैं आपको भेजी हूं ma'am link भेजी हूं जहां पर add किया order booking में. उसके अलावा WWW dot दुकान dot com हमारी website.,-23.846369024108544,120.56,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/68bb51cb9d9376a2d2842493636817b6.mp3,Mono_Right,0.41595925297113756,1.5874363327674024,angry,Hello.,-29.095843677559373,120.56,en,na
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/68bb51cb9d9376a2d2842493636817b6.mp3,Mono_Right,4.33786078098472,5.254668930390492,angry,हां बोलिए.,-24.67760729982602,120.56,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/68bb51cb9d9376a2d2842493636817b6.mp3,Mono_Right,17.190152801358238,17.85229202037352,angry,कौन सा?,-21.22587638647864,120.56,hi,hi
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/68bb51cb9d9376a2d2842493636817b6.mp3,Mono_Right,19.006791171477083,21.7911714770798,angry,वह cash on cash on delivery नहीं आ रहा वह.,-18.418495375352098,120.56,hi,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/68bb51cb9d9376a2d2842493636817b6.mp3,Mono_Right,29.006791171477083,32.99660441426146,angry,मगर cash है on delivery भी होना online नहीं है.,-19.116341100190233,120.56,hi,en
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/68bb51cb9d9376a2d2842493636817b6.mp3,Mono_Right,49.516129032258064,53.28522920203735,angry,अभी अब क्या करूं फिर आप वह WhatsApp पर कुछ लगाओ देख तो.,-22.174127144386134,120.56,hi,hi
